1,-0.041555458380815,9.7
2,4.529544963509089,9.7
3,6.690428799311594,9.7
4,7.1475388415005945,9.7
5,7.646204342070386,9.7
6,7.4384270501662995,9.7
7,7.576315616611749,9.7
8,8.005749395017471,9.7
9,8.210980799155148,9.7
10,8.052314503519298,9.7
11,7.853981633974488,9.7
12,7.929865514495977,9.7
13,7.5125041716277705,9.7
14,7.588388052149259,9.7
15,7.816039693713734,9.7
16,7.853981633974479,9.7
17,8.157517156060454,9.7
18,8.195459096321198,9.7
19,8.005749395017467,9.7
20,8.11957521579971,9.7
21,7.474562231367016,9.7
22,7.853981633974483,9.7
23,6.717488167559574,9.7
24,7.6556487644296665,9.7
25,7.972981355701368,9.7
26,7.550446111888526,9.7
27,7.967807454756723,9.7
28,8.119575215799703,9.7
29,7.5504461118885144,9.7
30,7.891923574235234,9.7
31,7.853981633974479,9.7
32,7.967807454756723,9.7
33,8.043691335278215,9.7
34,7.588388052149259,9.7
35,7.967807454756723,9.7
36,8.005749395017476,9.7
37,7.814315060065518,9.7
38,7.929865514495975,9.7
39,7.588388052149253,9.7
40,7.891923574235234,9.7
41,8.369647094790976,9.7
42,7.891923574235234,9.7
43,8.11957521579971,9.7
44,7.474562231367016,9.7
45,7.436620291106271,9.7
46,7.816039693713734,9.7
47,7.6263299924099925,9.7
48,7.967807454756723,9.7
49,7.9298655144959715,9.7
50,7.891923574235234,9.7
51,8.233401036581942,9.7
52,7.891923574235234,9.7
53,8.005749395017467,9.7
54,7.28485253006329,9.7
55,7.246910589802539,9.7
56,7.664271932670747,9.7
57,7.635815477475191,9.7
58,7.816039693713738,9.7
59,8.269536217782658,9.7
60,7.8539816339744855,9.7
61,7.97864800911693,9.7
62,8.103314384259388,9.7
63,7.853981633974472,9.7
64,8.103314384259388,9.7
65,7.438427050166311,9.7
66,7.770870717212843,9.7
67,8.061758925878584,9.7
68,7.853981633974497,9.7
69,8.1954590963212,9.7
70,8.233401036581947,9.7
71,7.626329992410003,9.7
72,8.043691335278222,9.7
73,7.588388052149259,9.7
74,7.626329992410006,9.7
75,7.8919235742352285,9.7
76,7.97864800911693,9.7
77,7.937092550736114,9.7
78,7.853981633974497,9.7
79,7.97864800911693,9.7
80,8.103314384259388,9.7
81,7.7293152588320275,9.7
82,7.8539816339744855,9.7
83,8.31109167616346,9.7
84,7.895537092355299,9.7
85,8.144869842640205,9.7
86,7.7780977534529905,9.7
87,7.702213872931503,9.7
88,7.7780977534529905,9.7
89,7.512504171627749,9.7
90,7.97298135570137,9.7
91,7.967807454756723,9.7
92,7.664271932670758,9.7
93,8.1195752157997,9.7
94,7.891923574235234,9.7
95,7.853981633974479,9.7
96,7.891923574235234,9.7
97,7.398678350845527,9.7
98,7.436620291106271,9.7
99,7.664271932670747,9.7
100,7.816039693713746,9.7
101,7.8176206078912704,9.7
102,7.664271932670752,9.7
103,7.891923574235234,9.7
104,8.1195752157997,9.7
105,7.664271932670747,9.7
106,7.929865514495975,9.7
107,7.171026709281052,9.7
108,7.436620291106271,9.7
109,7.929865514495968,9.7
110,7.853981633974479,9.7
111,8.157517156060454,9.7
112,7.891923574235234,9.7
113,7.929865514495978,9.7
114,8.1195752157997,9.7
115,7.626329992410014,9.7
116,7.893648207883445,9.7
117,7.512504171627765,9.7
118,7.588388052149259,9.7
119,7.816039693713734,9.7
120,8.091981077428269,9.7
121,8.005749395017476,9.7
122,8.005749395017467,9.7
123,7.550446111888504,9.7
124,7.929865514495978,9.7
125,7.891923574235234,9.7
126,7.816039693713746,9.7
127,8.195459096321198,9.7
128,7.322794470324039,9.7
129,7.604648883689583,9.7
130,8.020203467497756,9.7
131,7.853981633974472,9.7
132,8.186425301021023,9.7
133,7.8124261755936635,9.7
134,8.103314384259388,9.7
135,8.227980759401843,9.7
136,7.937092550736103,9.7
137,8.144869842640205,9.7
138,8.186425301021023,9.7
139,7.5125041716277705,9.7
140,7.360736410584782,9.7
141,7.6263299924099925,9.7
142,7.550446111888526,9.7
143,8.157517156060454,9.7
144,7.7401558131922465,9.7
145,8.005749395017476,9.7
146,8.043691335278211,9.7
147,7.7780977534529905,9.7
148,8.081633275538962,9.7
149,7.398678350845527,9.7
150,7.322794470324039,9.7
151,8.052314503519286,9.7
152,7.740155813192236,9.7
153,8.119575215799708,9.7
154,7.929865514495978,9.7
155,8.210980799155148,9.7
156,8.043691335278211,9.7
157,7.664271932670747,9.7
158,7.778097753452991,9.7
159,7.5504461118885144,9.7
160,7.360736410584782,9.7
161,7.816039693713734,9.7
162,7.816039693713746,9.7
163,7.891923574235234,9.7
164,8.11957521579971,9.7
165,7.664271932670758,9.7
166,7.929865514495978,9.7
167,7.891923574235234,9.7
168,8.012647929610326,9.7
169,8.005749395017467,9.7
170,7.474562231367021,9.7
171,7.626329992410014,9.7
172,7.891923574235234,9.7
173,7.626329992410014,9.7
174,7.929865514495978,9.7
175,7.51250417162776,9.7
176,7.816039693713734,9.7
177,8.210980799155148,9.7
178,7.740155813192236,9.7
179,8.119575215799706,9.7
180,7.626329992410003,9.7
181,7.7293152588320275,9.7
182,7.937092550736114,9.7
183,7.770870717212867,9.7
184,7.853981633974481,9.7
185,8.020203467497756,9.7
186,7.8539816339744855,9.7
187,8.103314384259388,9.7
188,8.26953621778267,9.7
189,7.937092550736126,9.7
190,7.664271932670751,9.7
191,7.322794470324039,9.7
192,7.4176493209758965,9.7
193,7.740155813192257,9.7
194,7.588388052149259,9.7
195,7.853981633974483,9.7
196,7.8919235742352285,9.7
197,7.967807454756723,9.7
198,8.005749395017467,9.7
199,7.702213872931503,9.7
200,7.929865514495977,9.7
201,7.814315060065521,9.7
202,7.360736410584782,9.7
203,7.740155813192236,9.7
